RECORDING_SESSION_LABEL	TRIAL_INDEX	IA_AREA	IA_DWELL_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIXATION_COUNT	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIXATION_%	IA_ID	IA_LABEL	IA_LAST_FIXATION_DURATION	IA_LAST_FIXATION_X	IA_LAST_FIXATION_Y	IA_LEFT	IA_BOTTOM	IA_RIGHT	IA_START_TIME	IA_TOP	IA_TYPE	INTEREST_AREA_FIXATION_SEQUENCE	IP_END_TIME	IP_LABEL	IP_START_TIME	TIME_SCALE	Session_Name_	Trial_Index_	condition	dog_session	frame_rate	session	video_file	TRIAL_DWELL_TIME	TRIAL_FIXATION_COUNT	TRIAL_IA_COUNT	TRIAL_TOTAL_VISITED_IA_COUNT
Schnee_2	3	56118.00	4035	4035	3	1	.	.	2012	0	523.30	398.20	1	0.2000	2	dog_face_IA	4035	523.30	398.20	469	524	751	.	325	RECTANGLE	[0, 2, 0]	3016579	whole_video	3006569	Trial Relative	Schnee_2	3	ambiguous	16-2	30.3	2	ambiguous_goal_100.mp4	9867.00	5	2	1
Schnee_2	4	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[0, 2, 0]	3027249	whole_video	3017241	Trial Relative	Schnee_2	4	ambiguous	16-2	30.3	2	ambiguous_goal_100.mp4	9278.00	9	2	1
Schnee_2	4	56118.00	2979	189	4	4	.	.	3161	0	631.00	436.30	1	0.4444	2	dog_face_IA	598	560.40	428.30	469	524	751	.	325	RECTANGLE	[0, 2, 0]	3027249	whole_video	3017241	Trial Relative	Schnee_2	4	ambiguous	16-2	30.3	2	ambiguous_goal_100.mp4	9278.00	9	2	1
Sheila_1	1	56118.00	4267	640	3	3	.	[2]	437	1	389.70	130.50	0	0.3750	1	human_face_IA	3443	343.50	55.60	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 2, 1]	2958215	whole_video	2948203	Trial Relative	Sheila_1	1	ambiguous	15-1	12	1	ambiguous_goal_100.mp4	9759.00	8	2	2
Sheila_1	1	56118.00	5391	141	1	4	.	.	128	0	514.10	382.40	1	0.5000	2	dog_face_IA	126	475.20	340.10	469	524	751	.	325	RECTANGLE	[2, 0, 1, 2, 1]	2958215	whole_video	2948203	Trial Relative	Sheila_1	1	ambiguous	15-1	12	1	ambiguous_goal_100.mp4	9759.00	8	2	2
Sheila_1	2	56118.00	439	253	7	2	.	[2]	6973	1	387.30	124.30	0	0.2000	1	human_face_IA	186	436.20	191.70	259	197	541	.	-2	RECTANGLE	[0, 2, 0, 1, 2]	2968653	whole_video	2958644	Trial Relative	Sheila_1	2	ambiguous	15-1	12	1	ambiguous_goal_100.mp4	9723.00	10	2	2
Sheila_1	2	56118.00	9122	339	2	6	.	.	246	0	483.40	375.20	1	0.6000	2	dog_face_IA	2350	581.90	386.60	469	524	751	.	325	RECTANGLE	[0, 2, 0, 1, 2]	2968653	whole_video	2958644	Trial Relative	Sheila_1	2	ambiguous	15-1	12	1	ambiguous_goal_100.mp4	9723.00	10	2	2
Sheila_1	3	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2]	2979092	whole_video	2969082	Trial Relative	Sheila_1	3	ambiguous	15-1	12	1	ambiguous_goal_100.mp4	2940.00	1	2	1
Sheila_1	3	56118.00	2940	2940	1	1	.	.	95	0	577.60	417.60	1	1.0000	2	dog_face_IA	2940	577.60	417.60	469	524	751	.	325	RECTANGLE	[2]	2979092	whole_video	2969082	Trial Relative	Sheila_1	3	ambiguous	15-1	12	1	ambiguous_goal_100.mp4	2940.00	1	2	1
Sheila_2	1	56118.00	4137	187	2	6	2	[2]	430	1	369.30	83.20	0	0.5455	1	human_face_IA	455	298.00	1.20	259	197	541	.	-2	RECTANGLE	[2, 1, 2, 1, 0, 1, 0, 1, 0]	3475566	whole_video	3465554	Trial Relative	Sheila_2	1	ambiguous	15-1	12	1	ambiguous_goal_100.mp4	9015.00	11	2	2
Sheila_2	1	56118.00	1076	119	1	2	.	.	256	0	547.50	348.00	1	0.1818	2	dog_face_IA	957	580.40	438.70	469	524	751	.	325	RECTANGLE	[2, 1, 2, 1, 0, 1, 0, 1, 0]	3475566	whole_video	3465554	Trial Relative	Sheila_2	1	ambiguous	15-1	12	1	ambiguous_goal_100.mp4	9015.00	11	2	2
Sheila_2	2	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2]	3505135	whole_video	3495130	Trial Relative	Sheila_2	2	ambiguous	15-1	12	1	ambiguous_goal_100.mp4	9887.00	6	2	1
Sheila_2	2	56118.00	9887	145	1	6	.	.	19229	0	629.00	486.20	1	1.0000	2	dog_face_IA	6270	616.80	463.90	469	524	751	.	325	RECTANGLE	[2]	3505135	whole_video	3495130	Trial Relative	Sheila_2	2	ambiguous	15-1	12	1	ambiguous_goal_100.mp4	9887.00	6	2	1
Sheila_3	1	56118.00	98	98	4	1	.	[2]	537	1	344.50	123.10	0	0.1667	1	human_face_IA	98	344.50	123.10	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 2, 0]	5820795	whole_video	5810790	Trial Relative	Sheila_3	1	clear	15-2	12	2	clear_goal_100.mp4	9655.00	6	2	2
Sheila_3	1	56118.00	5517	47	1	3	.	.	223	0	583.60	364.00	1	0.5000	2	dog_face_IA	5382	606.30	371.30	469	524	751	.	325	RECTANGLE	[2, 0, 1, 2, 0]	5820795	whole_video	5810790	Trial Relative	Sheila_3	1	clear	15-2	12	2	clear_goal_100.mp4	9655.00	6	2	2
Sheila_3	2	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2, 0, 2]	5834801	whole_video	5824790	Trial Relative	Sheila_3	2	clear	15-2	12	2	clear_goal_100.mp4	9271.00	15	2	1
Sheila_3	2	56118.00	7062	315	1	10	.	.	3660	0	601.10	345.50	1	0.6667	2	dog_face_IA	3795	592.70	430.10	469	524	751	.	325	RECTANGLE	[2, 0, 2]	5834801	whole_video	5824790	Trial Relative	Sheila_3	2	clear	15-2	12	2	clear_goal_100.mp4	9271.00	15	2	1
Sheila_3	3	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[0, 2]	5847028	whole_video	5837045	Trial Relative	Sheila_3	3	clear	15-2	12	2	clear_goal_100.mp4	4328.00	3	2	1
Sheila_3	3	56118.00	4088	4088	3	1	.	.	2194	0	606.00	354.80	1	0.3333	2	dog_face_IA	4088	606.00	354.80	469	524	751	.	325	RECTANGLE	[0, 2]	5847028	whole_video	5837045	Trial Relative	Sheila_3	3	clear	15-2	12	2	clear_goal_100.mp4	4328.00	3	2	1
Sheila_3	4	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[0, 2, 0, 2]	5858076	whole_video	5848089	Trial Relative	Sheila_3	4	clear	15-2	12	2	clear_goal_100.mp4	9517.00	10	2	1
Sheila_3	4	56118.00	1747	414	2	7	.	.	962	0	640.40	403.60	1	0.7000	2	dog_face_IA	15	525.40	340.70	469	524	751	.	325	RECTANGLE	[0, 2, 0, 2]	5858076	whole_video	5848089	Trial Relative	Sheila_3	4	clear	15-2	12	2	clear_goal_100.mp4	9517.00	10	2	1
Striezi1	1	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[0, 2, 0, 2, 0, 2, 0, 2, 0, 2]	1397619	whole_video	1387607	Trial Relative	Striezi1	1	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	8841.00	17	2	1
Striezi1	1	56118.00	5793	1018	3	8	.	.	741	0	607.40	426.60	1	0.4706	2	dog_face_IA	185	598.50	444.20	469	524	751	.	325	RECTANGLE	[0, 2, 0, 2, 0, 2, 0, 2, 0, 2]	1397619	whole_video	1387607	Trial Relative	Striezi1	1	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	8841.00	17	2	1
Striezi1	2	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0, 2, 0, 2, 0, 2]	1408056	whole_video	1398047	Trial Relative	Striezi1	2	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9357.00	12	2	1
Striezi1	2	56118.00	5736	148	1	6	.	.	95	0	599.00	453.10	1	0.5000	2	dog_face_IA	914	615.10	458.80	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0, 2, 0, 2, 0, 2]	1408056	whole_video	1398047	Trial Relative	Striezi1	2	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9357.00	12	2	1
Striezi1	3	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[0, 2, 0, 2, 0, 2]	1418525	whole_video	1408515	Trial Relative	Striezi1	3	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9101.00	12	2	1
Striezi1	3	56118.00	3436	107	2	3	.	.	130	0	493.00	449.40	1	0.2500	2	dog_face_IA	50	547.10	338.40	469	524	751	.	325	RECTANGLE	[0, 2, 0, 2, 0, 2]	1418525	whole_video	1408515	Trial Relative	Striezi1	3	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9101.00	12	2	1
Striezi1	4	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0, 2, 0]	1428963	whole_video	1418954	Trial Relative	Striezi1	4	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	8841.00	9	2	1
Striezi1	4	56118.00	2812	171	1	3	.	.	95	0	544.00	357.90	1	0.3333	2	dog_face_IA	1170	571.20	358.60	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0, 2, 0]	1428963	whole_video	1418954	Trial Relative	Striezi1	4	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	8841.00	9	2	1
Timo_1	1	56118.00	3130	208	4	3	2	[2]	1246	1	373.50	187.40	0	0.3750	1	human_face_IA	464	448.40	102.80	259	197	541	.	-2	RECTANGLE	[0, 2, 1, 0, 2]	9847947	whole_video	9837937	Trial Relative	Timo_1	1	clear	04-1	12	1	clear_goal_100.mp4	9728.00	8	2	2
Timo_1	1	56118.00	6000	325	2	3	.	.	807	0	554.70	477.00	1	0.3750	2	dog_face_IA	5635	584.30	451.80	469	524	751	.	325	RECTANGLE	[0, 2, 1, 0, 2]	9847947	whole_video	9837937	Trial Relative	Timo_1	1	clear	04-1	12	1	clear_goal_100.mp4	9728.00	8	2	2
Timo_1	2	56118.00	3527	194	3	6	2	[2]	1109	1	381.90	132.10	0	0.4286	1	human_face_IA	1256	393.70	42.40	259	197	541	.	-2	RECTANGLE	[0, 2, 1, 0, 2, 1, 2]	9858386	whole_video	9848376	Trial Relative	Timo_1	2	clear	04-1	12	1	clear_goal_100.mp4	9184.00	14	2	2
Timo_1	2	56118.00	5107	504	2	6	.	.	535	0	527.50	448.80	1	0.4286	2	dog_face_IA	1273	653.30	511.40	469	524	751	.	325	RECTANGLE	[0, 2, 1, 0, 2, 1, 2]	9858386	whole_video	9848376	Trial Relative	Timo_1	2	clear	04-1	12	1	clear_goal_100.mp4	9184.00	14	2	2
Timo_1	3	56118.00	2324	235	2	3	2	[2]	697	1	327.50	108.50	0	0.2143	1	human_face_IA	1800	360.70	36.20	259	197	541	.	-2	RECTANGLE	[2, 1, 0, 2, 0, 2, 1, 0]	9869048	whole_video	9859038	Trial Relative	Timo_1	3	clear	04-1	12	1	clear_goal_100.mp4	9031.00	14	2	2
Timo_1	3	56118.00	2045	289	1	4	.	.	322	0	499.50	382.20	1	0.2857	2	dog_face_IA	252	592.30	485.90	469	524	751	.	325	RECTANGLE	[2, 1, 0, 2, 0, 2, 1, 0]	9869048	whole_video	9859038	Trial Relative	Timo_1	3	clear	04-1	12	1	clear_goal_100.mp4	9031.00	14	2	2
Timo_1	4	56118.00	3881	1262	5	3	.	[2]	2407	1	442.00	168.40	0	0.3333	1	human_face_IA	2385	403.70	31.60	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 2, 1, 0]	9879742	whole_video	9869731	Trial Relative	Timo_1	4	clear	04-1	12	1	clear_goal_100.mp4	9615.00	9	2	2
Timo_1	4	56118.00	4164	297	1	4	.	.	335	0	485.00	399.90	1	0.4444	2	dog_face_IA	2429	674.60	511.90	469	524	751	.	325	RECTANGLE	[2, 0, 1, 2, 1, 0]	9879742	whole_video	9869731	Trial Relative	Timo_1	4	clear	04-1	12	1	clear_goal_100.mp4	9615.00	9	2	2
Timo_2	1	56118.00	3447	816	4	3	2	[2]	2179	1	403.60	120.20	0	0.2500	1	human_face_IA	2212	359.50	97.40	259	197	541	.	-2	RECTANGLE	[2, 1, 2, 0, 1, 0, 1]	9974350	whole_video	9964345	Trial Relative	Timo_2	1	ambiguous	04-2	12	2	ambiguous_goal_100.mp4	9574.00	12	2	2
Timo_2	1	56118.00	4928	433	1	6	.	.	509	0	507.90	365.20	1	0.5000	2	dog_face_IA	1052	666.40	474.90	469	524	751	.	325	RECTANGLE	[2, 1, 2, 0, 1, 0, 1]	9974350	whole_video	9964345	Trial Relative	Timo_2	1	ambiguous	04-2	12	2	ambiguous_goal_100.mp4	9574.00	12	2	2
Timo_2	2	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[0, 2, 0, 2]	9984789	whole_video	9974779	Trial Relative	Timo_2	2	ambiguous	04-2	12	2	ambiguous_goal_100.mp4	9748.00	8	2	1
Timo_2	2	56118.00	7070	316	2	6	.	.	259	0	478.20	368.70	1	0.7500	2	dog_face_IA	4415	556.80	433.90	469	524	751	.	325	RECTANGLE	[0, 2, 0, 2]	9984789	whole_video	9974779	Trial Relative	Timo_2	2	ambiguous	04-2	12	2	ambiguous_goal_100.mp4	9748.00	8	2	1
Timo_2	3	56118.00	2517	608	4	3	.	.	770	0	378.60	-0.20	1	0.3000	1	human_face_IA	1093	400.10	94.70	259	197	541	.	-2	RECTANGLE	[0, 1, 0, 1, 2, 0]	9995260	whole_video	9985249	Trial Relative	Timo_2	3	ambiguous	04-2	12	2	ambiguous_goal_100.mp4	9098.00	10	2	2
Timo_2	3	56118.00	1794	1794	8	1	1	[1]	7194	1	581.20	501.50	1	0.1000	2	dog_face_IA	1794	581.20	501.50	469	524	751	.	325	RECTANGLE	[0, 1, 0, 1, 2, 0]	9995260	whole_video	9985249	Trial Relative	Timo_2	3	ambiguous	04-2	12	2	ambiguous_goal_100.mp4	9098.00	10	2	2
Timo_2	4	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2]	10005951	whole_video	9995942	Trial Relative	Timo_2	4	ambiguous	04-2	12	2	ambiguous_goal_100.mp4	10009.00	1	2	1
Timo_2	4	56118.00	10009	10009	1	1	.	.	352	0	494.30	365.80	1	1.0000	2	dog_face_IA	10009	494.30	365.80	469	524	751	.	325	RECTANGLE	[2]	10005951	whole_video	9995942	Trial Relative	Timo_2	4	ambiguous	04-2	12	2	ambiguous_goal_100.mp4	10009.00	1	2	1
Timo_3	1	56118.00	762	356	9	2	.	[2]	7249	1	340.20	111.90	0	0.1538	1	human_face_IA	406	336.70	37.10	259	197	541	.	-2	RECTANGLE	[0, 2, 0, 2, 0, 1, 0]	8619721	whole_video	8609708	Trial Relative	Timo_3	1	ambiguous	04-2	12	2	ambiguous_goal_100.mp4	9118.00	13	2	2
Timo_3	1	56118.00	4100	324	2	4	.	.	1376	0	532.50	419.50	1	0.3077	2	dog_face_IA	1253	591.60	442.40	469	524	751	.	325	RECTANGLE	[0, 2, 0, 2, 0, 1, 0]	8619721	whole_video	8609708	Trial Relative	Timo_3	1	ambiguous	04-2	12	2	ambiguous_goal_100.mp4	9118.00	13	2	2
Timo_3	2	56118.00	1946	1437	5	2	.	[2]	2825	1	383.80	153.30	0	0.2000	1	human_face_IA	509	396.50	189.40	259	197	541	.	-2	RECTANGLE	[0, 2, 0, 1, 2, 0, 2]	8630405	whole_video	8620394	Trial Relative	Timo_3	2	ambiguous	04-2	12	2	ambiguous_goal_100.mp4	9147.00	10	2	2
Timo_3	2	56118.00	1887	596	3	4	.	.	1738	0	627.20	452.70	1	0.4000	2	dog_face_IA	233	615.30	464.50	469	524	751	.	325	RECTANGLE	[0, 2, 0, 1, 2, 0, 2]	8630405	whole_video	8620394	Trial Relative	Timo_3	2	ambiguous	04-2	12	2	ambiguous_goal_100.mp4	9147.00	10	2	2
Vilma_1	1	56118.00	5153	187	3	3	.	[2]	1159	1	445.10	168.80	0	0.2500	1	human_face_IA	3606	438.10	166.40	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 2, 0, 1, 0, 2]	2368325	whole_video	2358315	Trial Relative	Vilma_1	1	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9583.00	12	2	2
Vilma_1	1	56118.00	3856	124	1	6	.	.	696	0	619.30	410.10	1	0.5000	2	dog_face_IA	303	616.40	457.10	469	524	751	.	325	RECTANGLE	[2, 0, 1, 2, 0, 1, 0, 2]	2368325	whole_video	2358315	Trial Relative	Vilma_1	1	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9583.00	12	2	2
Vilma_1	2	56118.00	3864	628	3	4	2	[2]	1259	1	396.80	145.30	0	0.2667	1	human_face_IA	506	413.30	168.10	259	197	541	.	-2	RECTANGLE	[2, 1, 0, 2, 0, 1, 0, 1]	2378762	whole_video	2368753	Trial Relative	Vilma_1	2	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9297.00	15	2	2
Vilma_1	2	56118.00	2095	220	1	4	.	.	92	0	575.20	472.30	1	0.2667	2	dog_face_IA	377	624.60	404.80	469	524	751	.	325	RECTANGLE	[2, 1, 0, 2, 0, 1, 0, 1]	2378762	whole_video	2368753	Trial Relative	Vilma_1	2	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9297.00	15	2	2
Vilma_1	3	56118.00	3426	3426	10	1	.	[2]	6946	1	447.30	195.00	0	0.0909	1	human_face_IA	3426	447.30	195.00	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0, 2, 0, 1, 0]	2389706	whole_video	2379696	Trial Relative	Vilma_1	3	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9330.00	11	2	2
Vilma_1	3	56118.00	4185	2278	1	5	.	.	598	0	564.70	397.80	1	0.4545	2	dog_face_IA	764	569.20	415.10	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0, 2, 0, 1, 0]	2389706	whole_video	2379696	Trial Relative	Vilma_1	3	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9330.00	11	2	2
Vilma_1	4	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[0, 2, 0, 2, 0, 2, 0]	2400146	whole_video	2390135	Trial Relative	Vilma_1	4	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9232.00	15	2	1
Vilma_1	4	56118.00	1018	151	3	5	.	.	2515	0	618.40	392.90	1	0.3333	2	dog_face_IA	191	505.00	414.00	469	524	751	.	325	RECTANGLE	[0, 2, 0, 2, 0, 2, 0]	2400146	whole_video	2390135	Trial Relative	Vilma_1	4	ambiguous	01-1	30.3	1	ambiguous_goal_100.mp4	9232.00	15	2	1
Vilma_2	1	56118.00	6649	273	4	7	.	[2]	779	1	413.10	173.30	0	0.4118	1	human_face_IA	629	381.50	128.30	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 0, 1, 0, 1, 0, 1, 0]	5076542	whole_video	5066532	Trial Relative	Vilma_2	1	clear	01-2	30.3	2	clear_goal_100.mp4	9234.00	17	2	2
Vilma_2	1	56118.00	130	130	1	1	.	.	117	0	602.40	488.10	1	0.0588	2	dog_face_IA	130	602.40	488.10	469	524	751	.	325	RECTANGLE	[2, 0, 1, 0, 1, 0, 1, 0, 1, 0]	5076542	whole_video	5066532	Trial Relative	Vilma_2	1	clear	01-2	30.3	2	clear_goal_100.mp4	9234.00	17	2	2
Vilma_2	2	56118.00	8526	2727	2	4	.	.	2386	0	399.90	193.80	1	0.4444	1	human_face_IA	2181	408.30	97.70	259	197	541	.	-2	RECTANGLE	[0, 1, 0, 1, 0, 1]	5089088	whole_video	5079108	Trial Relative	Vilma_2	2	clear	01-2	30.3	2	clear_goal_100.mp4	9508.00	9	2	1
Vilma_2	2	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	2	dog_face_IA	.	.	.	469	524	751	.	325	RECTANGLE	[0, 1, 0, 1, 0, 1]	5089088	whole_video	5079108	Trial Relative	Vilma_2	2	clear	01-2	30.3	2	clear_goal_100.mp4	9508.00	9	2	1
Vilma_2	3	56118.00	6046	418	3	4	.	.	1045	0	301.10	153.10	1	0.3077	1	human_face_IA	503	393.00	139.30	259	197	541	.	-2	RECTANGLE	[0, 1, 0, 1, 0, 1, 0, 1]	5100089	whole_video	5090076	Trial Relative	Vilma_2	3	clear	01-2	30.3	2	clear_goal_100.mp4	8969.00	13	2	1
Vilma_2	3	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	2	dog_face_IA	.	.	.	469	524	751	.	325	RECTANGLE	[0, 1, 0, 1, 0, 1, 0, 1]	5100089	whole_video	5090076	Trial Relative	Vilma_2	3	clear	01-2	30.3	2	clear_goal_100.mp4	8969.00	13	2	1
Vilma_2	4	56118.00	2605	992	3	4	.	[2]	701	1	395.50	160.40	0	0.2500	1	human_face_IA	303	421.30	120.90	259	197	541	.	-2	RECTANGLE	[2, 0, 1, 0, 2, 0, 1, 2, 0, 1]	5110772	whole_video	5100762	Trial Relative	Vilma_2	4	clear	01-2	30.3	2	clear_goal_100.mp4	9312.00	16	2	2
Vilma_2	4	56118.00	1225	101	1	3	.	.	317	0	600.00	371.40	1	0.1875	2	dog_face_IA	482	625.80	340.00	469	524	751	.	325	RECTANGLE	[2, 0, 1, 0, 2, 0, 1, 2, 0, 1]	5110772	whole_video	5100762	Trial Relative	Vilma_2	4	clear	01-2	30.3	2	clear_goal_100.mp4	9312.00	16	2	2
Zserbo_1	1	56118.00	4660	1477	9	3	.	[2]	4396	1	412.90	170.20	0	0.2143	1	human_face_IA	2241	340.50	183.70	259	197	541	.	-2	RECTANGLE	[0, 2, 0, 2, 0, 2, 0, 1, 2, 1, 2]	11453994	whole_video	11443988	Trial Relative	Zserbo_1	1	ambiguous	11-1	30.3	1	ambiguous_goal_100.mp4	9062.00	14	2	2
Zserbo_1	1	56118.00	3470	214	2	7	.	.	1029	0	578.40	441.70	1	0.5000	2	dog_face_IA	443	615.20	505.80	469	524	751	.	325	RECTANGLE	[0, 2, 0, 2, 0, 2, 0, 1, 2, 1, 2]	11453994	whole_video	11443988	Trial Relative	Zserbo_1	1	ambiguous	11-1	30.3	1	ambiguous_goal_100.mp4	9062.00	14	2	2
Zserbo_1	2	56118.00	4084	246	2	2	2	[2]	375	1	399.90	188.50	0	0.2000	1	human_face_IA	3838	294.50	192.50	259	197	541	.	-2	RECTANGLE	[2, 1, 0, 2, 0, 1, 0, 2]	11464434	whole_video	11454423	Trial Relative	Zserbo_1	2	ambiguous	11-1	30.3	1	ambiguous_goal_100.mp4	9154.00	10	2	2
Zserbo_1	2	56118.00	2920	217	1	5	.	.	96	0	602.90	513.00	1	0.5000	2	dog_face_IA	911	607.30	495.60	469	524	751	.	325	RECTANGLE	[2, 1, 0, 2, 0, 1, 0, 2]	11464434	whole_video	11454423	Trial Relative	Zserbo_1	2	ambiguous	11-1	30.3	1	ambiguous_goal_100.mp4	9154.00	10	2	2
Zserbo_1	3	56118.00	8212	3207	3	5	2	[2]	740	1	348.40	114.90	0	0.6250	1	human_face_IA	1246	295.50	128.10	259	197	541	.	-2	RECTANGLE	[2, 1, 0, 1]	11474883	whole_video	11464873	Trial Relative	Zserbo_1	3	ambiguous	11-1	30.3	1	ambiguous_goal_100.mp4	9422.00	8	2	2
Zserbo_1	3	56118.00	477	76	1	2	.	.	104	0	601.80	502.10	1	0.2500	2	dog_face_IA	401	543.90	461.90	469	524	751	.	325	RECTANGLE	[2, 1, 0, 1]	11474883	whole_video	11464873	Trial Relative	Zserbo_1	3	ambiguous	11-1	30.3	1	ambiguous_goal_100.mp4	9422.00	8	2	2
Zserbo_1	4	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2, 0, 2]	11487689	whole_video	11477685	Trial Relative	Zserbo_1	4	ambiguous	11-1	30.3	1	ambiguous_goal_100.mp4	8822.00	12	2	1
Zserbo_1	4	56118.00	3985	58	1	5	.	.	2469	0	504.70	405.30	1	0.4167	2	dog_face_IA	1832	568.00	457.80	469	524	751	.	325	RECTANGLE	[2, 0, 2]	11487689	whole_video	11477685	Trial Relative	Zserbo_1	4	ambiguous	11-1	30.3	1	ambiguous_goal_100.mp4	8822.00	12	2	1
Zserbo_2	1	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[2, 0, 2, 0]	1548183	whole_video	1538172	Trial Relative	Zserbo_2	1	clear	11-2	30.3	2	clear_goal_100.mp4	9379.00	12	2	1
Zserbo_2	1	56118.00	546	251	1	2	.	.	543	0	480.80	383.90	1	0.1667	2	dog_face_IA	295	554.10	522.70	469	524	751	.	325	RECTANGLE	[2, 0, 2, 0]	1548183	whole_video	1538172	Trial Relative	Zserbo_2	1	clear	11-2	30.3	2	clear_goal_100.mp4	9379.00	12	2	1
Zserbo_2	2	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[0, 2, 0]	1559130	whole_video	1549120	Trial Relative	Zserbo_2	2	clear	11-2	30.3	2	clear_goal_100.mp4	9557.00	6	2	1
Zserbo_2	2	56118.00	2490	2490	3	1	.	.	1434	0	549.80	459.50	1	0.1667	2	dog_face_IA	2490	549.80	459.50	469	524	751	.	325	RECTANGLE	[0, 2, 0]	1559130	whole_video	1549120	Trial Relative	Zserbo_2	2	clear	11-2	30.3	2	clear_goal_100.mp4	9557.00	6	2	1
Zserbo_2	3	56118.00	0	.	.	0	.	.	.	.	.	.	.	0.0000	1	human_face_IA	.	.	.	259	197	541	.	-2	RECTANGLE	[0, 2, 0]	1570026	whole_video	1560015	Trial Relative	Zserbo_2	3	clear	11-2	30.3	2	clear_goal_100.mp4	9707.00	5	2	1
Zserbo_2	3	56118.00	1570	1338	2	2	.	.	1297	0	579.10	491.10	1	0.4000	2	dog_face_IA	232	490.00	440.90	469	524	751	.	325	RECTANGLE	[0, 2, 0]	1570026	whole_video	1560015	Trial Relative	Zserbo_2	3	clear	11-2	30.3	2	clear_goal_100.mp4	9707.00	5	2	1
